farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,sowing_month,harvest_month,price_per_kg_EUR,revenue_per_hectare_EUR,yield_per_day,water_efficiency,pesticide_efficiency,heat_stress,drought_stress,growing_conditions_score,sowing_season,country
FARM0081,South India,Maize,25.02,6.73,19.81,154.14,73.22,4.51,Manual,Organic,47.9,2024-03-17,2024-08-04,140,5953.33,SENS0081,2024-03-22,19.761343,79.402702,0.68,Moderate,3,8,0.22661864363728726,1349.1355697251713,42.523785714285715,38.3739203300245,121.74498977505112,0,0,64.09166666666665,Spring,India
FARM0082,Central USA,Wheat,22.5,5.64,19.82,214.28,45.18,7.49,Manual,Organic,7.0,2024-03-11,2024-07-31,142,4571.18,SENS0082,2024-07-07,34.52048,79.570623,0.41,Mild,3,7,0.23162925759013286,1058.8190297108636,32.19140845070423,21.233649201040507,571.3975,0,0,45.46666666666666,Spring,USA
FARM0083,North India,Cotton,11.29,5.9,30.82,271.45,55.78,5.86,No Irrigation,Mixed,26.3,2024-01-25,2024-06-04,131,2764.41,SENS0083,2024-04-25,31.553463,70.956081,0.69,Moderate,1,6,1.6810423698639896,4647.090337675711,21.10236641221374,10.146485593686915,101.26043956043955,0,1,48.97222222222223,Winter,India
FARM0084,North India,Maize,25.29,6.3,23.79,289.12,56.95,5.12,No Irrigation,Inorganic,46.59,2024-03-09,2024-07-28,141,2330.45,SENS0084,2024-06-25,11.973175,82.049066,0.79,Moderate,3,7,0.22661864363728726,528.123418064516,16.52801418439716,8.032710602509306,48.96932128598444,0,0,77.44166666666666,Spring,India
FARM0085,Central USA,Wheat,12.8,6.82,21.13,200.66,61.31,8.14,Manual,Inorganic,6.91,2024-02-20,2024-06-16,117,3098.22,SENS0085,2024-05-31,33.697609,71.500823,0.68,Moderate,2,6,0.23162925759013286,717.6383984509014,26.480512820512818,15.363582267182386,391.68394437420983,0,1,59.102777777777774,Winter,USA
FARM0086,East Africa,Rice,43.35,5.79,27.15,245.33,41.74,4.4,Manual,Inorganic,22.23,2024-03-02,2024-07-08,128,2613.75,SENS0086,2024-06-25,33.720588,77.440268,0.76,Mild,3,7,0.45,1176.1875,20.419921875,10.610766045548655,112.51614291863969,0,0,75.875,Spring,Kenya
FARM0087,East Africa,Maize,23.93,6.8,19.99,78.36,76.78,6.99,No Irrigation,Mixed,10.3,2024-02-23,2024-06-20,118,2858.28,SENS0087,2024-05-11,17.139422,88.329578,0.59,No Disease,2,6,0.22661864363728726,647.7395367355855,24.222711864406783,36.016633064516135,252.94513274336285,0,0,60.519444444444446,Winter,Kenya
FARM0088,South India,Wheat,25.82,7.3,23.9,71.95,74.1,9.07,Manual,Mixed,20.63,2024-01-18,2024-05-21,124,3161.45,SENS0088,2024-02-25,31.284051,84.236182,0.86,Mild,1,5,0.23162925759013286,732.2843164083255,25.49556451612903,43.337217272104176,146.16042533518262,0,0,69.7611111111111,Winter,India
FARM0089,Central USA,Soybean,17.85,7.47,30.84,109.18,64.7,6.17,Manual,Inorganic,41.16,2024-03-05,2024-07-12,129,5536.99,SENS0089,2024-03-21,17.732268,89.991901,0.73,Severe,3,7,0.4987852229601519,2761.768791678131,42.92240310077519,50.2540388455255,131.33277988614802,0,1,47.400000000000006,Spring,USA
FARM0090,South USA,Soybean,12.58,7.44,27.85,162.49,74.01,6.07,Sprinkler,Organic,24.47,2024-01-27,2024-05-03,97,4072.41,SENS0090,2024-03-05,14.116427,76.453215,0.73,Moderate,1,5,0.4987852229601519,2031.257929835152,41.98360824742268,24.909229922319405,159.8904593639576,0,1,52.44722222222221,Winter,USA
FARM0091,East Africa,Maize,39.61,6.0,27.7,187.71,46.26,5.82,Drip,Mixed,33.84,2024-03-19,2024-06-26,99,2684.8,SENS0091,2024-06-06,28.015819,82.102778,0.81,No Disease,3,6,0.22661864363728726,608.4257344373889,27.11919191919192,14.227120979280377,77.06084959816303,0,0,77.17222222222223,Spring,Kenya
FARM0092,North India,Wheat,11.59,6.78,26.54,212.78,78.35,6.5,Drip,Inorganic,45.0,2024-03-10,2024-07-19,131,5826.6,SENS0092,2024-07-11,16.121948,86.146986,0.54,Severe,3,7,0.23162925759013286,1349.6110322746683,44.47786259541985,27.255122088127983,126.66521739130435,0,1,61.42222222222222,Spring,India
FARM0093,North India,Wheat,15.53,6.33,24.29,135.05,47.18,9.17,Manual,Mixed,49.46,2024-02-13,2024-05-21,98,5042.66,SENS0093,2024-04-18,24.04128,76.382318,0.58,Moderate,2,5,0.23162925759013286,1168.0275920794593,51.455714285714286,37.06475560455714,99.93380895759016,0,1,68.51944444444445,Winter,India
FARM0094,South USA,Rice,14.93,5.6,33.91,266.04,60.91,9.78,Sprinkler,Inorganic,47.02,2024-03-11,2024-06-21,102,5052.49,SENS0094,2024-05-13,34.899235,79.336302,0.83,Severe,3,6,0.45,2273.6205,49.53421568627451,18.92034901138406,105.21636817992501,1,1,41.769444444444446,Spring,USA
FARM0095,North India,Wheat,43.08,6.51,34.33,103.79,57.64,4.3,No Irrigation,Mixed,44.71,2024-03-22,2024-07-20,120,3142.99,SENS0095,2024-03-23,31.179309,78.618555,0.83,Moderate,3,7,0.23162925759013286,728.0084403132116,26.19158333333333,29.993224544326743,68.75935243929118,1,0,71.19166666666666,Spring,India
FARM0096,South USA,Maize,11.58,5.6,26.24,140.63,54.43,6.32,No Irrigation,Mixed,17.59,2024-03-22,2024-07-29,129,2475.24,SENS0096,2024-04-15,19.847593,85.897945,0.5,Moderate,3,7,0.22661864363728726,560.9355314767589,19.187906976744184,17.47680576149121,133.14900484131252,0,1,50.83333333333333,Spring,USA
FARM0097,South India,Rice,31.09,6.3,15.81,59.73,75.68,8.82,No Irrigation,Organic,32.28,2024-03-05,2024-06-23,110,5725.47,SENS0097,2024-04-14,14.062551,89.812315,0.74,Moderate,3,6,0.45,2576.4615000000003,52.049727272727274,94.27745759920963,172.03936298076923,0,0,59.46388888888888,Spring,India
FARM0098,East Africa,Maize,27.76,6.52,24.8,190.73,63.74,4.1,Manual,Mixed,9.93,2024-02-19,2024-06-07,109,5187.02,SENS0098,2024-05-21,31.802478,82.58521,0.66,Moderate,2,6,0.22661864363728726,1175.4754369194818,47.58733944954129,27.05377353570125,474.56724611161945,0,0,81.0888888888889,Winter,Kenya
FARM0099,East Africa,Soybean,17.96,5.6,24.61,181.06,76.06,8.65,No Irrigation,Organic,41.97,2024-01-02,2024-05-07,126,5792.82,SENS0099,2024-01-16,14.769608,78.820771,0.55,Severe,1,5,0.4987852229601519,2889.373015268027,45.974761904761905,31.81819180489948,134.81079823132418,0,1,57.75277777777777,Winter,Kenya
FARM0100,South India,Cotton,27.56,6.72,24.43,262.09,76.37,8.23,Sprinkler,Mixed,19.63,2024-03-16,2024-07-17,123,3507.3,SENS0100,2024-07-16,14.329561,88.242483,0.51,Moderate,3,7,1.6810423698639896,5895.919903823971,28.514634146341464,13.33117944429663,170.0096946194862,0,0,72.96944444444445,Spring,India
FARM0101,Central USA,Soybean,26.95,7.41,20.58,124.62,87.07,9.89,Manual,Mixed,14.33,2024-03-16,2024-07-04,110,3919.21,SENS0101,2024-05-26,33.342509,85.908107,0.46,No Disease,3,7,0.4987852229601519,1954.8440336776569,35.62918181818182,31.19893329087725,255.65622961513373,0,0,50.255555555555546,Spring,USA
FARM0102,East Africa,Soybean,23.29,7.46,31.37,288.65,80.23,5.74,Manual,Mixed,8.56,2024-02-21,2024-06-06,106,4989.35,SENS0102,2024-03-19,15.0517,80.771558,0.86,Moderate,2,6,0.4987852229601519,2488.614052176234,47.069339622641515,17.22544450198516,521.8985355648535,0,0,52.513888888888886,Winter,Kenya
FARM0103,South India,Wheat,31.55,6.67,19.85,217.46,66.55,7.83,Drip,Organic,23.6,2024-03-16,2024-06-20,96,4724.77,SENS0103,2024-04-02,10.129536,81.007051,0.86,Severe,3,6,0.23162925759013286,1094.394967384132,49.21635416666667,21.6276206170466,192.06382113821138,0,0,73.31944444444444,Spring,India
FARM0104,South USA,Cotton,32.77,7.01,20.74,121.35,42.96,8.61,Sprinkler,Mixed,38.24,2024-01-06,2024-05-01,116,5528.98,SENS0104,2024-01-28,33.348065,70.726797,0.8,Severe,1,5,1.6810423698639896,9294.449642130601,47.66362068965517,45.189865140988964,140.90163098878693,0,0,69.05555555555556,Winter,USA
FARM0105,South India,Maize,40.69,5.52,26.36,76.83,89.15,5.71,No Irrigation,Organic,43.3,2024-02-09,2024-05-21,102,5235.26,SENS0105,2024-03-22,14.062357,79.178289,0.45,Mild,2,5,0.22661864363728726,1186.4075202885444,51.32607843137255,67.26532185532571,118.17742663656887,0,0,64.1222222222222,Winter,India
FARM0106,North India,Maize,37.68,6.64,30.15,93.87,82.81,9.38,No Irrigation,Mixed,19.76,2024-02-22,2024-05-28,96,2739.12,SENS0106,2024-03-10,21.936352,88.716508,0.3,Severe,2,5,0.22661864363728726,620.7356591597662,28.5325,28.87235163908506,131.9421965317919,0,0,63.22500000000001,Winter,India
FARM0107,South India,Cotton,36.38,7.41,21.04,230.72,40.57,7.92,Sprinkler,Organic,35.05,2024-02-10,2024-05-20,100,3621.67,SENS0107,2024-04-14,33.07765,87.756028,0.76,No Disease,2,5,1.6810423698639896,6088.180719665315,36.2167,15.629509753150355,100.4624133148405,0,0,64.14444444444445,Winter,India
FARM0108,Central USA,Maize,31.51,5.94,17.67,88.3,77.39,7.63,No Irrigation,Mixed,29.72,2024-02-25,2024-06-28,124,5207.98,SENS0108,2024-06-09,15.460291,74.949309,0.75,No Disease,2,6,0.22661864363728726,1180.2253636901191,41.99983870967741,58.320044792833144,169.53059895833331,0,0,58.597222222222236,Winter,USA
FARM0109,East Africa,Cotton,28.49,6.22,33.34,78.05,81.44,9.42,Sprinkler,Mixed,29.15,2024-01-11,2024-06-03,144,4081.37,SENS0109,2024-02-09,27.007381,84.338359,0.59,Severe,1,6,1.6810423698639896,6860.955897091791,28.342847222222222,51.63023402909551,135.3688225538972,1,0,55.061111111111096,Winter,Kenya
FARM0110,North India,Cotton,14.62,6.33,26.28,189.7,73.64,5.85,Drip,Inorganic,16.45,2024-01-24,2024-05-06,103,4313.25,SENS0110,2024-01-29,20.592435,84.007698,0.62,No Disease,1,5,1.6810423698639896,7250.756001815853,41.87621359223301,22.617986366019927,247.17765042979943,0,1,67.58888888888889,Winter,India
FARM0111,North India,Cotton,11.11,6.32,30.38,241.46,88.92,7.88,No Irrigation,Inorganic,49.68,2024-02-15,2024-07-09,145,5668.46,SENS0111,2024-05-21,19.391138,83.654607,0.7,Mild,2,7,1.6810423698639896,9528.921431879231,39.092827586206894,23.37894910500701,111.84806629834254,0,1,57.22222222222223,Winter,India
FARM0112,Central USA,Wheat,16.25,6.57,25.58,231.96,51.13,4.02,Drip,Inorganic,25.84,2024-03-18,2024-07-13,117,4127.73,SENS0112,2024-07-01,15.741602,79.212506,0.39,Mild,3,7,0.23162925759013286,956.103035432519,35.27974358974359,17.71862122252747,153.7902384500745,0,1,66.16111111111111,Spring,USA
FARM0113,North India,Wheat,38.33,6.34,30.32,270.94,40.78,5.24,Drip,Mixed,6.51,2024-03-22,2024-08-04,135,5488.85,SENS0113,2024-05-23,28.513527,78.045307,0.44,Mild,3,8,0.23162925759013286,1271.3782505236009,40.65814814814815,20.184047951754064,730.8721704394142,0,0,66.32777777777777,Spring,India
FARM0114,North India,Rice,27.64,6.08,31.32,232.88,55.95,7.59,Manual,Organic,18.58,2024-01-22,2024-05-24,123,2884.17,SENS0114,2024-02-29,16.878848,81.134362,0.66,Mild,1,5,0.45,1297.8765,23.448536585365854,12.331836839404824,147.3018386108274,0,0,59.05555555555556,Winter,India
FARM0115,South USA,Soybean,27.35,7.44,33.83,217.84,79.29,5.91,No Irrigation,Inorganic,11.71,2024-02-06,2024-06-23,138,4151.71,SENS0115,2024-04-07,31.233523,76.014728,0.72,Severe,2,6,0.4987852229601519,2070.8115980158923,30.084855072463768,18.971440321696218,326.6490952006294,1,0,45.452777777777776,Winter,USA
FARM0116,North India,Soybean,24.44,6.33,25.6,147.1,52.75,5.98,Drip,Inorganic,43.12,2024-01-18,2024-06-02,136,5317.63,SENS0116,2024-01-31,16.71154,83.473438,0.66,No Disease,1,6,0.4987852229601519,2652.3552651695923,39.100220588235295,35.90567184334909,120.52651858567545,0,0,75.74444444444444,Winter,India
FARM0117,South India,Soybean,35.35,6.62,24.59,267.37,56.65,9.74,Drip,Organic,47.17,2024-03-04,2024-07-19,137,5998.29,SENS0117,2024-07-04,32.861032,83.912526,0.72,Severe,3,7,0.4987852229601519,2991.858415029649,43.78313868613139,22.35082162685844,124.52335478513596,0,0,84.61388888888888,Spring,India
FARM0118,South India,Soybean,21.26,6.07,24.33,212.18,55.42,6.16,No Irrigation,Inorganic,9.44,2024-03-16,2024-08-01,138,5358.92,SENS0118,2024-05-07,19.267623,78.278603,0.64,Mild,3,8,0.4987852229601519,2672.950107025617,38.83275362318841,25.138005441411014,513.3065134099617,0,0,68.96944444444445,Spring,India
FARM0119,South India,Wheat,19.13,7.37,26.58,154.39,47.62,5.98,No Irrigation,Mixed,42.5,2024-02-18,2024-06-28,131,5773.86,SENS0119,2024-05-14,16.433169,86.431839,0.88,Severe,2,6,0.23162925759013286,1337.3949052293644,44.07526717557251,37.157217324152136,132.73241379310343,0,1,64.17777777777778,Winter,India
FARM0120,South USA,Rice,35.65,6.2,17.8,186.64,49.2,9.34,Drip,Mixed,6.52,2024-01-27,2024-06-07,132,2194.06,SENS0120,2024-01-28,20.309806,86.850894,0.44,Mild,1,6,0.45,987.327,16.621666666666666,11.692922617778725,291.76329787234044,0,0,57.80555555555556,Winter,USA
FARM0121,North India,Rice,27.7,6.25,27.36,216.69,70.83,6.9,No Irrigation,Organic,5.3,2024-03-14,2024-06-12,90,2066.9,SENS0121,2024-04-18,23.393453,75.733771,0.6,Severe,3,6,0.45,930.105,22.965555555555557,9.494694290045478,328.0793650793651,0,0,70.32222222222222,Spring,India
FARM0122,South India,Wheat,42.13,6.55,19.82,204.95,52.62,6.13,No Irrigation,Organic,21.79,2024-02-15,2024-06-20,126,2972.83,SENS0122,2024-05-14,15.646431,83.680833,0.81,No Disease,2,6,0.23162925759013286,688.5944058416746,23.593888888888888,14.434717164360283,130.4444931987714,0,0,79.87222222222223,Winter,India
FARM0123,North India,Cotton,23.27,6.61,16.12,52.36,48.57,7.0,No Irrigation,Mixed,40.3,2024-03-28,2024-07-02,96,5579.16,SENS0123,2024-04-02,15.744162,88.025459,0.72,Severe,3,7,1.6810423698639896,9378.804348250376,58.11625,104.55697151424287,135.08861985472154,0,0,56.89444444444444,Spring,India
FARM0124,Central USA,Wheat,42.35,6.87,20.61,185.76,72.91,5.08,Manual,Organic,48.27,2024-03-05,2024-07-21,138,5282.76,SENS0124,2024-06-14,33.221874,75.985538,0.64,Severe,3,7,0.23162925759013286,1223.6417768268504,38.280869565217394,28.28635682158921,107.22062106758676,0,0,72.38611111111112,Spring,USA
FARM0125,East Africa,Maize,23.43,6.98,30.81,222.33,43.92,8.47,Manual,Organic,9.4,2024-01-27,2024-04-30,94,3362.37,SENS0125,2024-04-14,33.87146,77.934061,0.76,No Disease,1,4,0.22661864363728726,761.9757288067055,35.769893617021275,15.055612770339854,323.3048076923077,0,0,59.49166666666666,Winter,Kenya
FARM0126,Central USA,Cotton,27.17,6.21,33.82,157.96,73.98,7.96,Drip,Mixed,18.29,2024-01-23,2024-04-26,94,2328.15,SENS0126,2024-02-11,19.5,85.677806,0.39,Severe,1,4,1.6810423698639896,3913.7187933988475,24.767553191489363,14.646137393054856,120.69206842923796,1,0,47.961111111111116,Winter,USA
FARM0127,Central USA,Maize,13.73,5.51,21.17,139.98,53.49,4.8,Sprinkler,Inorganic,25.2,2024-03-17,2024-07-11,116,2413.17,SENS0127,2024-03-28,18.847857,71.861285,0.66,Moderate,3,7,0.22661864363728726,546.8693122661925,20.803189655172414,17.11710880976025,92.1057251908397,0,1,48.05277777777778,Spring,USA
FARM0128,South USA,Wheat,20.21,6.28,16.69,275.28,85.26,9.87,Sprinkler,Mixed,22.13,2024-01-09,2024-04-27,109,3073.63,SENS0128,2024-01-27,11.581679,78.693525,0.55,Severe,1,4,0.23162925759013286,711.9426350067602,28.198440366972477,11.12505429274649,132.88499783830525,0,0,50.53611111111112,Winter,USA
FARM0129,North India,Maize,18.81,5.99,27.5,198.45,49.78,4.64,Manual,Organic,47.7,2024-02-27,2024-07-05,129,3519.56,SENS0129,2024-05-21,21.005573,78.612324,0.79,Mild,2,7,0.22661864363728726,797.5979134000507,27.28341085271318,17.646327400350966,72.27022587268993,0,1,65.45,Winter,India
FARM0130,Central USA,Maize,31.11,6.89,24.58,94.41,59.91,5.91,No Irrigation,Mixed,40.19,2024-02-13,2024-05-30,107,5265.98,SENS0130,2024-04-03,19.125388,88.641343,0.42,Mild,2,5,0.22661864363728726,1193.369245021082,49.214766355140185,55.19316633476574,127.84607914542364,0,0,70.23333333333335,Winter,USA
FARM0131,East Africa,Wheat,43.36,6.42,29.17,159.61,54.57,8.16,No Irrigation,Mixed,27.47,2024-03-10,2024-06-23,105,3010.73,SENS0131,2024-03-29,27.88091,85.781535,0.34,Severe,3,6,0.23162925759013286,697.3731547043408,28.67361904761905,18.7455949193699,105.75096592904812,0,0,70.83055555555555,Spring,Kenya
FARM0132,East Africa,Cotton,28.7,7.35,32.39,154.58,41.84,9.81,Drip,Organic,39.6,2024-03-22,2024-07-12,112,2665.35,SENS0132,2024-06-08,11.107417,89.672164,0.71,Severe,3,7,1.6810423698639896,4480.566280516984,23.797767857142855,17.131700732741997,65.64901477832512,1,0,51.052777777777784,Spring,Kenya
FARM0133,Central USA,Cotton,13.71,5.7,19.44,236.71,67.9,8.13,Sprinkler,Inorganic,21.84,2024-02-25,2024-07-07,133,4354.36,SENS0133,2024-07-02,13.768623,89.954055,0.59,Moderate,2,7,1.6810423698639896,7319.863653640961,32.73954887218045,18.317950443818095,190.646234676007,0,1,45.13333333333334,Winter,USA
FARM0134,South USA,Wheat,14.06,7.38,17.83,127.97,62.77,5.24,No Irrigation,Inorganic,26.43,2024-02-24,2024-07-07,134,3809.79,SENS0134,2024-03-12,17.506602,86.203719,0.37,Moderate,2,7,0.23162925759013286,882.4588292743123,28.43126865671642,29.540125610607117,138.89135982500912,0,1,34.46944444444444,Winter,USA
FARM0135,North India,Rice,42.55,6.98,25.32,187.98,56.55,6.56,No Irrigation,Organic,40.9,2024-03-06,2024-06-15,101,4561.92,SENS0135,2024-04-30,19.889559,84.747767,0.83,Severe,3,6,0.45,2052.864,45.167524752475245,24.13969732246799,108.87637231503581,0,0,85.58888888888887,Spring,India
FARM0136,East Africa,Cotton,23.61,6.91,19.12,238.08,80.44,4.38,Drip,Mixed,13.41,2024-02-07,2024-06-05,119,2455.82,SENS0136,2024-05-02,31.565914,80.5543,0.68,Severe,2,6,1.6810423698639896,4128.337472759383,20.63714285714286,10.271959176844572,170.42470506592645,0,0,58.583333333333336,Winter,Kenya
FARM0137,East Africa,Cotton,30.55,6.2,31.91,204.34,80.69,8.24,Manual,Mixed,31.56,2024-03-05,2024-06-23,110,2471.45,SENS0137,2024-04-13,12.923723,77.466121,0.38,Severe,3,6,1.6810423698639896,4154.612165000357,22.46772727272727,12.035891691828187,75.90448402948402,0,0,54.19722222222223,Spring,Kenya
FARM0138,South USA,Soybean,14.83,6.27,18.72,208.88,74.67,7.87,Sprinkler,Mixed,12.51,2024-02-05,2024-05-16,101,3258.32,SENS0138,2024-04-02,25.485249,87.310445,0.87,Severe,2,5,0.4987852229601519,1625.2018676755222,32.26059405940594,15.52468076996379,241.17838638045893,0,1,60.45555555555554,Winter,USA
FARM0139,South India,Rice,38.53,7.43,25.11,173.74,74.23,6.49,No Irrigation,Inorganic,12.53,2024-03-01,2024-07-19,140,5044.23,SENS0139,2024-05-14,10.817377,74.496868,0.47,Severe,3,7,0.45,2269.9035,36.03021428571428,28.867059631452438,372.8181818181818,0,0,67.38055555555556,Spring,India
FARM0140,East Africa,Cotton,29.24,5.73,17.28,243.78,81.16,6.2,Drip,Mixed,24.86,2024-01-14,2024-04-19,96,4943.95,SENS0140,2024-04-06,28.783637,75.954179,0.9,Severe,1,4,1.6810423698639896,8310.989424489071,51.49947916666667,20.197524307541464,191.1813611755607,0,0,56.61111111111112,Winter,Kenya
FARM0141,Central USA,Maize,40.18,5.67,32.31,79.35,80.59,5.26,Manual,Mixed,32.46,2024-02-06,2024-06-14,129,2556.94,SENS0141,2024-03-29,30.338247,86.10881,0.64,Moderate,2,6,0.22661864363728726,579.4502746619253,19.82124031007752,31.822526446795273,76.41781231320981,1,0,56.21388888888888,Winter,USA
FARM0142,East Africa,Soybean,15.89,7.46,20.85,193.18,87.62,7.09,Drip,Organic,48.32,2024-02-02,2024-05-19,107,5468.19,SENS0142,2024-02-18,27.535663,72.653817,0.39,Moderate,2,5,0.4987852229601519,2727.4523683384728,51.10457943925233,28.16041816870944,110.87165450121654,0,1,42.20277777777778,Winter,Kenya
FARM0143,South India,Cotton,27.13,6.65,20.37,153.56,62.6,7.8,Drip,Inorganic,28.2,2024-02-23,2024-07-21,149,5509.27,SENS0143,2024-06-18,33.756352,76.545786,0.3,No Disease,2,7,1.6810423698639896,9261.316297020583,36.974966442953026,35.644862836438925,188.67363013698633,0,0,58.49722222222223,Winter,India
FARM0144,South USA,Maize,39.75,7.09,22.95,292.03,81.24,6.97,Manual,Inorganic,20.2,2024-03-05,2024-07-09,126,5409.69,SENS0144,2024-06-13,18.593491,83.651039,0.33,No Disease,3,7,0.22661864363728726,1225.9366102981965,42.93404761904762,18.46121557519708,255.17405660377358,0,0,65.375,Spring,USA
FARM0145,South USA,Wheat,14.35,7.22,23.83,50.17,87.9,5.21,Sprinkler,Mixed,18.58,2024-02-03,2024-06-13,131,3441.74,SENS0145,2024-02-24,19.296094,88.076005,0.4,Severe,2,6,0.23162925759013286,797.2076810182639,26.272824427480913,67.2608950556967,175.77834525025537,0,1,53.047222222222224,Winter,USA
FARM0146,Central USA,Rice,25.02,5.68,16.9,103.36,43.9,7.56,No Irrigation,Organic,5.36,2024-02-27,2024-06-03,97,5952.62,SENS0146,2024-04-21,27.350775,79.554005,0.44,No Disease,2,6,0.45,2678.679,61.36721649484536,57.039287083173626,935.9465408805031,0,0,40.98333333333332,Winter,USA
FARM0147,North India,Wheat,20.97,7.26,17.74,243.37,77.66,4.8,Sprinkler,Organic,28.87,2024-01-20,2024-05-30,131,2656.47,SENS0147,2024-04-18,28.060801,82.561601,0.39,Severe,1,5,0.23162925759013286,615.3161739104602,20.278396946564882,10.870687891312354,88.9343823234014,0,0,40.58333333333333,Winter,India
FARM0148,East Africa,Cotton,40.1,5.67,17.01,238.11,69.48,6.3,No Irrigation,Inorganic,40.6,2024-01-09,2024-05-19,131,2336.99,SENS0148,2024-03-21,29.474241,83.809522,0.81,Moderate,1,5,1.6810423698639896,3928.5792079484445,17.839618320610686,9.77370248003011,56.177644230769225,0,0,58.71944444444445,Winter,Kenya
FARM0149,South India,Soybean,31.24,5.88,22.84,211.54,79.19,8.76,Sprinkler,Inorganic,22.36,2024-01-16,2024-05-25,130,4375.72,SENS0149,2024-01-19,34.672063,88.678488,0.38,Severe,1,5,0.4987852229601519,2182.5444758111958,33.65938461538462,20.58774818857627,187.31678082191783,0,0,61.12222222222222,Winter,India
FARM0150,Central USA,Soybean,33.9,7.03,34.09,242.59,40.83,4.41,Manual,Organic,6.79,2024-01-26,2024-05-20,115,4026.44,SENS0150,2024-04-15,27.815727,85.3422,0.55,Severe,1,5,0.4987852229601519,2008.328773135674,35.012521739130435,16.529578389917486,516.8729139922979,1,0,51.02499999999999,Winter,USA
